Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
4b2b789b7b7d8acb16f9fac7da1f2ca7c9ae5d8abe24502a765d588e01380f08,2020-12,West Yorkshire Police,West Yorkshire Police,-1.551800,53.771974,On or near WOODVIEW ROAD,E01011375,Leeds 086D,Local resolution
3ff9b93382b8d80badb42a2447d7122fe6f58da3224d58ddd3d69d8da6927874,2020-12,West Yorkshire Police,West Yorkshire Police,-1.308855,53.699894,On or near MONKHILL MOUNT,E01011834,Wakefield 015A,Local resolution
c90999bd76f1d6add255cc808c2b2ac1b16d470b89f8f45afbbe0086d031be55,2020-12,West Yorkshire Police,West Yorkshire Police,,,No location,,,Local resolution
6b9ea3b7f0791140acc897f32fbb3924e2d956765978935fc5d9b30827770c72,2020-12,West Yorkshire Police,West Yorkshire Police,-1.466086,53.791414,On or near TEMPLE AVENUE,E01011420,Leeds 069E,Local resolution
1fe7fa7f352ad5a05519fa3bcf2034b26a0144e9be84ed9c20ab57370944479d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.773433,53.837948,On or near Sports/Recreation Area,E01010571,Bradford 016C,Suspect charged
c3fa6ec3723c7e9178778612943fd7f864dfef2caaf23b03867e144d8305adb5,2020-12,West Yorkshire Police,West Yorkshire Police,-1.550733,53.863297,On or near LAKELAND DRIVE,E01011563,Leeds 012C,Local resolution
4871f56bbfc00338734b2a17722d1461e9a8e2bd44d242b0841952d35289a218,2020-12,West Yorkshire Police,West Yorkshire Police,-1.931452,53.870292,On or near CORONATION WAY,E01010721,Bradford 009C,Local resolution
4871f56bbfc00338734b2a17722d1461e9a8e2bd44d242b0841952d35289a218,2020-12,West Yorkshire Police,West Yorkshire Police,-1.931452,53.870292,On or near CORONATION WAY,E01010721,Bradford 009C,Local resolution
e687f8e82e5b9e7ee205c909b71071e8d22f564049c50d8555ac2dd9017032fe,2020-12,West Yorkshire Police,West Yorkshire Police,-1.351351,53.725891,On or near FLORENCE STREET,E01011762,Wakefield 002E,Local resolution
96fb065eef8f7052aa0fa3f34ad8e6bceda0f949ddf57907a68d57a98ae43b7f,2020-12,West Yorkshire Police,West Yorkshire Police,-1.737979,53.845471,On or near BURNWELLS AVENUE,E01010684,Bradford 017B,Local resolution
1018dc82a09c4cf92fa3461aa3db32ccb41398c89122bd33d3bfa3a3888b434b,2020-12,West Yorkshire Police,West Yorkshire Police,-1.800659,53.691564,On or near BEDALE AVENUE,E01010891,Calderdale 024A,Local resolution
6e38f78fbd9e3af344921e570ba42aef4a396aa45680eea0acd3894d0bbd8610,2020-12,West Yorkshire Police,West Yorkshire Police,-1.551383,53.771172,On or near BACK BELVEDERE MOUNT,E01011316,Leeds 086B,Local resolution
419c172647c56c499211c75d1bcd267b0dda9d4a746eafed617def3c65d6ee30,2020-12,West Yorkshire Police,West Yorkshire Police,-1.857595,53.620845,On or near Sports/Recreation Area,E01011071,Kirklees 049A,Local resolution
ce8307fe5e6fd34c3b845b96bf9130b3ae5a47039758b2bc907afd11039dbee0,2020-12,West Yorkshire Police,West Yorkshire Police,-1.589334,53.797122,On or near THE GANG,E01011293,Leeds 071C,Local resolution
96774d86b77c46fac24b59fdb3bec5afbcb21184055d8fa4156a612194a1f15b,2020-12,West Yorkshire Police,West Yorkshire Police,-1.574238,53.758627,On or near Shopping Area,E01011531,Leeds 093D,Suspect charged
d976ed3776b02fd15d6863370eb672b3bd37d68afe8ea684a6313da62acb6ee2,2020-12,West Yorkshire Police,West Yorkshire Police,-1.779770,53.759594,On or near STUDLEY AVENUE,E01010741,Bradford 059A,Local resolution
0cf773f17396ca145173b4bcada0ebe42c04693023696dc010076ce4b9096d16,2020-12,West Yorkshire Police,West Yorkshire Police,-1.794388,53.834921,On or near QUEENS PLACE,E01010785,Bradford 018D,Local resolution
04061666e1909f1e89748538c1af4e8c2ab1a20a1fbd9bfc930b1584527d0067,2020-12,West Yorkshire Police,West Yorkshire Police,-1.547407,53.796710,On or near CITY SQUARE,E01033010,Leeds 111B,Local resolution
8dfa41cb0a1d6ccea474756fe7d778b4a95a2fe230f487700b3993546dfd47fe,2020-12,West Yorkshire Police,West Yorkshire Police,-1.891694,53.718465,On or near WARLEY ROAD,E01011002,Calderdale 014C,Local resolution
132c671a81b9fe2332abe8542b3c4cd3ae353f358f54ca5ff5d3c90965400ee8,2020-12,West Yorkshire Police,West Yorkshire Police,-1.313521,53.691453,On or near Supermarket,E01011837,Wakefield 015B,Suspect charged
132c671a81b9fe2332abe8542b3c4cd3ae353f358f54ca5ff5d3c90965400ee8,2020-12,West Yorkshire Police,West Yorkshire Police,-1.313521,53.691453,On or near Supermarket,E01011837,Wakefield 015B,Suspect charged
80a47cbc73abe30d1355f3751b82857702cb85b0add30b3f038926c91680621e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.710521,53.585975,On or near JOS WAY,E01011199,Kirklees 056D,Local resolution
bd9b564aaad597ca9ea2dfba9f055a5e3e405776bfec82f24823af25c72534bf,2020-12,West Yorkshire Police,West Yorkshire Police,-1.783335,53.777118,On or near SOUTHMERE ROAD,E01010667,Bradford 050D,Local resolution
d9f578228c5aa096e1d96a2f79e48fb1681fc6425fd01ebef2070e024f00e877,2020-12,West Yorkshire Police,West Yorkshire Police,-1.551759,53.801436,On or near Hospital,E01033008,Leeds 111A,Suspect charged
d05120cade6dcd732dabfe3dbf5aafbe0c355308d5bd75372e6579d0506ebbbb,2020-12,West Yorkshire Police,West Yorkshire Police,-1.784430,53.815184,On or near HAMMOND PLACE,E01010670,Bradford 029A,Local resolution
19ac300393b735f1476c3e173152dea1d6c0f0229295418dbe1b37382b990b63,2020-12,West Yorkshire Police,West Yorkshire Police,-1.563290,53.772987,On or near BACK CROSS FLATTS PLACE,E01011313,Leeds 091A,Local resolution
9dfaa43c5ab7633c8cfe4a28a3c8062a4638c230559a2e1f94eb6bc8877825c2,2020-12,West Yorkshire Police,West Yorkshire Police,-1.639286,53.711554,On or near HAMZA STREET,E01011015,Kirklees 010A,Local resolution
94321cd5b1cb4a91cdac25024c8a718b7f94d83fa1d15f6db7e5f42604233f9e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.779465,53.652554,On or near GREAT NORTHERN STREET,E01011107,Kirklees 029D,Local resolution
dbf4065c1fb388479fb645c87f565658739a5f993ca588cce8895c04eb4a9180,2020-12,West Yorkshire Police,West Yorkshire Police,-1.703169,53.775041,On or near WENBOROUGH LANE,E01010821,Bradford 052D,Local resolution
b181842cd947a5a5b953a5b65fd188d7723193162b76d93d1c5d345b949e7cb4,2020-12,West Yorkshire Police,West Yorkshire Police,-1.684210,53.747696,On or near LYNWOOD CLOSE,E01011058,Kirklees 001E,Suspect charged
54974a23b689eded4e9053c6a41879c4dd4fd5fff285f30db5f7356c1237d932,2020-12,West Yorkshire Police,West Yorkshire Police,-2.118299,53.725798,On or near PLANE STREET,E01010987,Calderdale 013E,Suspect charged
d5c1062b99d1583ab1ddc8cdb05be3e2180b55a6cd1d228bc5c8d12a086122cc,2020-12,West Yorkshire Police,West Yorkshire Police,-1.532848,53.640683,On or near MANOR CREST,E01011930,Wakefield 036B,Offender given a caution
0adb2bb701c02d38c2458ba0c04a43c36764ec80362f508ec3c9bc330ddca527,2020-12,West Yorkshire Police,West Yorkshire Police,-1.719821,53.700983,On or near SCHOOL LANE,E01011159,Kirklees 015C,Local resolution
1326492241d79fd1adcb93c8fa33648e5b300a5cf4933da7482940b065bff652,2020-12,West Yorkshire Police,West Yorkshire Police,-1.568185,53.659529,On or near HAWKINGCROFT ROAD,E01011800,Wakefield 029F,Local resolution
fdf3ead0c91562a4aa467f7cc7ee6f4c678d5f47aadad80784eb108c7ab88e49,2020-12,West Yorkshire Police,West Yorkshire Police,-1.863910,53.725591,On or near Pedestrian Subway,E01010994,Calderdale 008E,Suspect charged
046467cf0a54e38399eb8320c80b30344b5071c3f8768a20e8d5792a9fe95c87,2020-12,West Yorkshire Police,West Yorkshire Police,-1.693744,53.752403,On or near CROFT BANK,E01011057,Kirklees 001D,Local resolution
d31fefe5538886dab30f874b666a1e62a1b6d0c60a7b25bdf8a626d9e13d2916,2020-12,West Yorkshire Police,West Yorkshire Police,-1.580393,53.819785,On or near ST MICHAEL'S TERRACE,E01011440,Leeds 044D,Local resolution
b3d74161c5b7639f9f3b2fff0978c2f77cb264be937b0a9113878774854434c7,2020-12,West Yorkshire Police,West Yorkshire Police,-1.881984,53.738841,On or near GROVE CROFT,E01010943,Calderdale 006C,Suspect charged
39a1d690d79dfca34b28c58d62995696c98bb823e59cf286ec81a9aecfc1075e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.880057,53.728664,On or near BACK VICTOR TERRACE,E01010960,Calderdale 012A,Local resolution
70791e1dd23178509f51cf4295c59aa5d9343e7702b608a62e7a922603194c0c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.880057,53.728664,On or near BACK VICTOR TERRACE,E01010960,Calderdale 012A,Local resolution
ad2bc58ea2eee6b8b438d95c8d93ca0102aa4b12c05410cb7479065a86c295a5,2020-12,West Yorkshire Police,West Yorkshire Police,-1.607745,53.815474,On or near WYTHER LANE,E01011324,Leeds 046A,Local resolution
924fcb00f45e175df8377a851a8757bcc5d969ef7d6506af9a06ed8960bfa886,2020-12,West Yorkshire Police,West Yorkshire Police,-1.496532,53.680093,On or near WEST PARADE,E01011916,Wakefield 017D,Local resolution
9cce94a0d3b4ba96f09a2e0ee4106a7876a3f5ee888f36dfdc63d63ba82b3a3e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.574452,53.797501,On or near ARMLEY ROAD,E01011294,Leeds 071D,Local resolution
ccb5502d291c32f14ade29021943267e44fff7c847fb762cd06300fb49fabdf3,2020-12,West Yorkshire Police,West Yorkshire Police,-1.800956,53.814952,On or near BINGLEY ROAD,E01010677,Bradford 030C,Local resolution
bf8eb280213e2d66e2b3f01942a5f31a127e36fe1033d1316df3c8c898d2a3cc,2020-12,West Yorkshire Police,West Yorkshire Police,-1.885675,53.943130,On or near SOUTHFIELD TERRACE,E01010648,Bradford 001C,Local resolution
9df90c52b2b9a57fa2eb57e0b95206d046c728d36a438a149765cf7cd7b2bfc6,2020-12,West Yorkshire Police,West Yorkshire Police,-1.656233,53.727243,On or near ARTHUR GROVE,E01011027,Kirklees 006A,Local resolution
b8e17a081b40f41da34f7a9a474f4dbdd6947b6e03cbd1a85bb14b48dfe9c55e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.719219,53.796076,On or near SCHOOL SQUARE,E01010620,Bradford 042A,Local resolution
9cd78d11c51ed6109b1427e8a57955540115700bb566b94c87b6993e4f309946,2020-12,West Yorkshire Police,West Yorkshire Police,-1.663388,53.797298,On or near WESLEY VIEW,E01011612,Leeds 079E,Local resolution
3b1707e1feefc037f40de7db7e1017691af3502df210b7130f370b03370dab60,2020-12,West Yorkshire Police,West Yorkshire Police,-1.536693,53.796265,On or near Supermarket,E01033011,Leeds 111C,Local resolution
8f1d500eed12b2b598badd38bb1952b3660c5f08b8768562cc30167f2086e435,2020-12,West Yorkshire Police,West Yorkshire Police,-1.730950,53.879807,On or near GUISELEY DRIVE,E01011266,Leeds 008A,Local resolution
b35500c002b240fd373bf59b45010942e2686fba3907b5504e17f67b069e75af,2020-12,West Yorkshire Police,West Yorkshire Police,-1.871880,53.706186,On or near BIRDCAGE LANE,E01010970,Calderdale 016B,Local resolution
b65db7308e8182255027904c18ee3f1bf5cd1845c343b89e8dd4b3b622067592,2020-12,West Yorkshire Police,West Yorkshire Police,-1.582066,53.795146,On or near ROSEMARY AVENUE,E01011292,Leeds 071B,Local resolution
638ef22567d9869fc78eb99c00c0f7eacf5672e8f5180fa081cf0fbe32e6fef5,2020-12,West Yorkshire Police,West Yorkshire Police,-1.614521,53.813626,On or near RAYNVILLE CLOSE,E01011281,Leeds 059A,Local resolution
ba3001ceadfd6901d8a29cfed47fae6eab678713aef54f9295aec46fa0ccd4e2,2020-12,West Yorkshire Police,West Yorkshire Police,-1.599177,53.739164,On or near ELMFIELD COURT,E01011541,Leeds 104B,Local resolution
a9853ccab9ad36109aafdbd6b56f830d42c6ecaa0f0321faa9bd6c2cdce93003,2020-12,West Yorkshire Police,West Yorkshire Police,-1.570782,53.807546,On or near ALEXANDRA ROAD,E01011447,Leeds 054C,Local resolution
2ea294c755d2f691587d405b5cbd64c7847122f2bb0fd117ac464d28468d8318,2020-12,West Yorkshire Police,West Yorkshire Police,-1.376412,53.724362,On or near WOOD VIEW CRESCENT,E01011759,Wakefield 004B,Local resolution
908093c5121caa2ba457b223a3c36f5a07bd65c6f0f116debc39bb1ec147f669,2020-12,West Yorkshire Police,West Yorkshire Police,-2.116254,53.726268,On or near HARLEY WOOD,E01010987,Calderdale 013E,Suspect charged
28cac79b9d32a28c7f2fb1165e3533bc0d4f1d4036be6627b5ad4b9336f1fbc1,2020-12,West Yorkshire Police,West Yorkshire Police,-1.445103,53.890682,On or near Sports/Recreation Area,E01011708,Leeds 006D,Local resolution
3f8ab6201cef743c0827b0c42ffce34723298de7f14dbc65613069b6aa8ec38f,2020-12,West Yorkshire Police,West Yorkshire Police,-1.487904,53.682438,On or near MARSLAND TERRACE,E01011915,Wakefield 020E,Local resolution
00bd930ba316ae33cc51f9691ac8335490aac1d7adea4dcc65f15afd86bf4b5b,2020-12,West Yorkshire Police,West Yorkshire Police,-1.428427,53.827014,On or near LYNNFIELD GARDENS,E01011719,Leeds 022D,Local resolution
190730070eebb48a3dddaf1df08a6485c07166787b643aad53411bf7755d86a2,2020-12,West Yorkshire Police,West Yorkshire Police,-1.765706,53.831139,On or near ROSEBERY MOUNT,E01010782,Bradford 020B,Local resolution
76bf3378d39323ef2a8462e2e6438923b9122a70d2db450595f81166af5d3672,2020-12,West Yorkshire Police,West Yorkshire Police,-1.831089,53.818620,On or near COTTINGLEY MOOR ROAD,E01010672,Bradford 036A,Suspect charged
889fb6b0971a26597d411c20a0cf0224ef7f7c73defe3b9dc0e0339c186dad92,2020-12,West Yorkshire Police,West Yorkshire Police,-1.852268,53.765242,On or near HAZELDENE,E01010759,Bradford 058F,Local resolution
1c873307ace2bba7a96b13a1c76e3fdc4cf291aa21bfac24bea8a7a459072cc1,2020-12,West Yorkshire Police,West Yorkshire Police,-1.787194,53.785205,On or near BECKSIDE ROAD,E01033697,Bradford 049J,Local resolution
6a48e904951589d77883e681bb9a5362f163f3d97d4a280b1e78194dd146a80c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.780766,53.766400,On or near ST HELENA ROAD,E01010848,Bradford 054B,Local resolution
2e89ee26e5d23f138d4482a15217103cd34c9249fd1bbe61e35d79a62eb3b925,2020-12,West Yorkshire Police,West Yorkshire Police,-1.647690,53.703013,On or near MILLBROOK GARDENS,E01011026,Kirklees 016B,Local resolution
abe9ed0957cf067ce88c45a4afe9de3263414f5caea18e0fe13b704877faa852,2020-12,West Yorkshire Police,West Yorkshire Police,-1.800115,53.828846,On or near HOLLIN HALL ROAD,E01010790,Bradford 018F,Local resolution
9738d5f5e61ba916797771566305491d9a6cbc83ccf361b4ff40bbc78dc59074,2020-12,West Yorkshire Police,West Yorkshire Police,-1.633306,53.688337,On or near Supermarket,E01011257,Kirklees 024A,Local resolution
cc7060bf0f5a208287b5ab5e4e081ba60ab0fdd2372089dccefc24a762415b26,2020-12,West Yorkshire Police,West Yorkshire Police,-1.751779,53.909826,On or near HANOVER WAY,E01010771,Bradford 003D,Local resolution
823b40b055109c98552f67905610567c53355bc9784368b55b875cb3917a7eb9,2020-12,West Yorkshire Police,West Yorkshire Police,-1.785592,53.643757,On or near Police Station,E01011229,Kirklees 042D,Local resolution
b70ac63706faeeca66a1850f3ed70bba150b59e3f33f34aad394e01742c0389c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.781740,53.654356,On or near Petrol Station,E01011107,Kirklees 029D,Local resolution
85198b2dd59e10db81f0c6edd3888451d72ad8ce9696d1deb83154a6948a2424,2020-12,West Yorkshire Police,West Yorkshire Police,-1.793886,53.754532,On or near ULLSWATER DRIVE,E01010864,Bradford 059F,Local resolution
6b755d348f561a4d84b0a2e1e0ae4e2622d0c69871b51430cd8e403968e0b00f,2020-12,West Yorkshire Police,West Yorkshire Police,-1.796102,53.684995,On or near LOWER FOLD,E01010948,Calderdale 024E,Suspect charged
c95dad2ed2949f1015432c2c55162a298ea6e717491b0726c4ccecb5b87d1a5c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.797043,53.785537,On or near SCHOLEMOOR LANE,E01010659,Bradford 049A,Local resolution
3dd28cd399fdd41119e5d54be89181553aa56273668a5d973d3fc5dd27b1c7c2,2020-12,West Yorkshire Police,West Yorkshire Police,-1.779408,53.799734,On or near HOCKNEY ROAD,E01010812,Bradford 041B,Local resolution
65a675d8d98ed471217f929986dc71948c6050d9ffa71c5428770a29c4b072f8,2020-12,West Yorkshire Police,West Yorkshire Police,-1.576946,53.812214,On or near Supermarket,E01011441,Leeds 044E,Suspect charged
d770b0390fadb4da61f8e6cc0ffb207090189acdf5e4eff7a3f431384da18b38,2020-12,West Yorkshire Police,West Yorkshire Police,-1.628566,53.690084,On or near VICARAGE ROAD,E01011130,Kirklees 017B,Suspect charged
32c29a51c3bdebbbd898819a07daacab8a8662c074c51e21f00353a465c9e889,2020-12,West Yorkshire Police,West Yorkshire Police,-1.677713,53.712895,On or near OWLER MEADOWS,E01011166,Kirklees 011F,Suspect charged
e905252657079ac587c00f8084145a24fbfe32c52b382d02807698f2d2e5417a,2020-12,West Yorkshire Police,West Yorkshire Police,-1.377946,53.799061,On or near LOTHERTON WAY,E01011400,Leeds 074C,Local resolution
9d17cf6318cfc495f5e0718bd4b6549487893a2248f68c9e9ac7e06d904b3950,2020-12,West Yorkshire Police,West Yorkshire Police,-1.579486,53.773826,On or near ELLAND WAY,E01011369,Leeds 090E,Local resolution
9d17cf6318cfc495f5e0718bd4b6549487893a2248f68c9e9ac7e06d904b3950,2020-12,West Yorkshire Police,West Yorkshire Police,-1.579486,53.773826,On or near ELLAND WAY,E01011369,Leeds 090E,Local resolution
0fd6157a340f2134df7ab329268d5ae070e3d66acc8e4af74fe04ab70c735a92,2020-12,West Yorkshire Police,West Yorkshire Police,-1.503295,53.681766,On or near WESTGATE,E01011920,Wakefield 019A,Local resolution
8e24f21d16b47116f9c1f0e2447f56a58e6f25350a574bafa090190f13e77328,2020-12,West Yorkshire Police,West Yorkshire Police,-1.786320,53.772063,On or near KENMORE ROAD,E01010668,Bradford 055A,Local resolution
862d43b80e2e664debf635eda0203c57f65e319df0ba0f1065d483affbba2cf7,2020-12,West Yorkshire Police,West Yorkshire Police,-1.601434,53.752231,On or near Petrol Station,E01011528,Leeds 095D,Local resolution
308c07185cb1d0a05c20f3395132388f4797cb1e43e8fe271bfe2b332ffec2fa,2020-12,West Yorkshire Police,West Yorkshire Police,-1.549145,53.771910,On or near BACK COLWYN PLACE,E01011316,Leeds 086B,Local resolution
2cec494fe961c50d4ab4a197b9b98db9b969428e867d417454841dff58cc33f3,2020-12,West Yorkshire Police,West Yorkshire Police,-1.556760,53.777861,On or near BACK MIDDLETON VIEW,E01011370,Leeds 082D,Local resolution
9fe970b2ef6be5c23468154ee23ee25df0f7af927bc7d6a37385584e37e3c044,2020-12,West Yorkshire Police,West Yorkshire Police,-1.556760,53.777861,On or near BACK MIDDLETON VIEW,E01011370,Leeds 082D,Local resolution
b2fd4fd8d8524241c78d9c76bbc3c74aeb611ff5feabebc37b23a35ce5aa5615,2020-12,West Yorkshire Police,West Yorkshire Police,-2.120802,53.726802,On or near BREWERY STREET,E01010987,Calderdale 013E,Suspect charged
6db523ab398dfe2d8afe2a992aa1166b06714c31b828f454bd80955369596f5a,2020-12,West Yorkshire Police,West Yorkshire Police,-1.845631,53.655543,On or near RAW NOOK ROAD,E01011202,Kirklees 036C,Local resolution
e8159df69b99be01c31203da229bff5448edf1120d5be7e2713ef939d2f02f12,2020-12,West Yorkshire Police,West Yorkshire Police,-1.789509,53.789730,On or near NORTHSIDE TERRACE,E01010658,Bradford 041A,Local resolution
a7bad49f30ef934810c0b23bfb2214183addc7457cf429ac9275a01f9d9f2621,2020-12,West Yorkshire Police,West Yorkshire Police,-1.510654,53.812187,On or near BERKELEY ROAD,E01011432,Leeds 053B,Local resolution
e2f0248c3331505b8f96c845d5769775e98a13db34d45045b70ba855a836afc8,2020-12,West Yorkshire Police,West Yorkshire Police,-1.283100,53.601167,On or near SIMPSON ROAD,E01011859,Wakefield 043A,Local resolution
97a7b931de32a8e7cddfac388111fa9a13e6afebb9ff5eded5bafc4d842b07c4,2020-12,West Yorkshire Police,West Yorkshire Police,-1.726531,53.775798,On or near Pedestrian Subway,E01010614,Bradford 046D,Local resolution
8dc21baf40faa90e0de9af46c4e7e107d0bd148c758cf8f56fb0998cd8a66313,2020-12,West Yorkshire Police,West Yorkshire Police,-1.633487,53.845350,On or near DICKINSON STREET,E01011459,Leeds 021C,Local resolution
f221c191eb06fe839d22391922804d6eb37cd41948fd8ee08fc545ef341fd560,2020-12,West Yorkshire Police,West Yorkshire Police,-1.693035,53.714454,On or near BRADFORD ROAD,E01011245,Kirklees 009A,Local resolution
4ef0d85ea3b8adda5cd9b57e2d921fc665d78039031dece9c60ffc6a01c7c5aa,2020-12,West Yorkshire Police,West Yorkshire Police,-1.516562,53.650964,On or near BROAD ACRES,E01011937,Wakefield 036D,Local resolution
f9a779ce58a4e8a2d37928df12ebff626c503b6a7745f23160f0486bb0b8a91d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.841029,53.644086,On or near ELMFIELD AVENUE,E01011148,Kirklees 041C,Local resolution
9c33356f0ebfb31158bb44c30df1cf9c0c5dcf43bec8b1ff566a43db0f6eb9db,2020-12,West Yorkshire Police,West Yorkshire Police,-1.759438,53.798033,On or near Parking Area,E01033691,Bradford 039H,Local resolution
5456d17dd4aab624c267c8b03276ed24c449914d36359b32f02a850a4a849957,2020-12,West Yorkshire Police,West Yorkshire Police,-1.715835,53.899222,On or near PEGHOLME DRIVE,E01011573,Leeds 004D,Suspect charged
88af8f815085e9c22fd04e9e4bc893ed9f7ca7d502fa1a21e7829fbfd020a337,2020-12,West Yorkshire Police,West Yorkshire Police,-1.756461,53.795564,On or near JAMES STREET,E01033690,Bradford 039G,Local resolution
ebdc97aedbe088f43989eed678e566b6b8a081fa859be53234118801eb275322,2020-12,West Yorkshire Police,West Yorkshire Police,-1.352438,53.642234,On or near HAYFIELD WAY,E01011769,Wakefield 034C,Suspect charged
cdce84a705d4d9bb09afeef4b89f29117f607cddb46d303da8d25368b88764f5,2020-12,West Yorkshire Police,West Yorkshire Police,-1.725053,53.820977,On or near STONY LANE,E01010657,Bradford 026E,Suspect charged
23e7ee2853e904de1736e40c6848dde897b6f434019f4082d56cbdb94cbeb204,2020-12,West Yorkshire Police,West Yorkshire Police,-1.752581,53.797147,On or near ST BLAISE WAY,E01033690,Bradford 039G,Suspect charged
7918a768f3826b20a176923bf51e4056f918df1e3851c6c437fb0e2f17e6820d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.752581,53.797147,On or near ST BLAISE WAY,E01033690,Bradford 039G,Suspect charged
24c8a4d89fa108d9a2bfa6c73b1b3525f427ef5ab9d19471367012c5ff6fc1cd,2020-12,West Yorkshire Police,West Yorkshire Police,-1.752581,53.797147,On or near ST BLAISE WAY,E01033690,Bradford 039G,Suspect charged
2b53c8d55b1633c0d24d722ce07cde92fd683cb7acc20815d883b7c5da1d8e0e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.790825,53.757043,On or near SUNSHINE COURT,E01010874,Bradford 059H,Suspect charged
35760821fb404c4c83aae538a210f1599d64683f20082104ec6a5fe50ac85dae,2020-12,West Yorkshire Police,West Yorkshire Police,-1.643733,53.807470,On or near FAIRFIELD MOUNT,E01011337,Leeds 058D,Suspect charged
935c41dcc9f8e674b2058f8c63f7c59748d08f797d1fca728600b3e52cb29b03,2020-12,West Yorkshire Police,West Yorkshire Police,-1.615909,53.811303,On or near RAYNVILLE TERRACE,E01011295,Leeds 059E,Local resolution
1125dccc43ea1447ce4418300899ad626befade55a9a25e5b6dc0875bb12b843,2020-12,West Yorkshire Police,West Yorkshire Police,-1.782466,53.645638,On or near Shopping Area,E01011107,Kirklees 029D,Suspect charged
494c600812162c921b3aaf92db59d389126baf5f3fd23eb921a9d495c6784c6c,2020-12,West Yorkshire Police,West Yorkshire Police,-1.510654,53.812187,On or near BERKELEY ROAD,E01011432,Leeds 053B,Suspect charged
891215ebde6f4b54f59100454427aa82b4e1c6b822b429b4783a2fef787c4b7e,2020-12,West Yorkshire Police,West Yorkshire Police,-1.605753,53.856192,On or near Supermarket,E01011379,Leeds 017A,Suspect charged
5852da1dfaf11f126ce305d061e521bb400cc343bb6300bb862f48b3b20b85d2,2020-12,West Yorkshire Police,West Yorkshire Police,-1.613278,53.828183,On or near HAWKSWOOD TERRACE,E01032494,Leeds 033G,Local resolution
7867a96a5d40c2e3be388103b3087ab36cf62c93b8d47b7d71152c0b4a206d84,2020-12,West Yorkshire Police,West Yorkshire Police,-1.374735,53.633976,On or near DUKE STREET,E01011785,Wakefield 039A,Suspect charged
aa987ba5b34fcb2bb81ff57b18e314c93f773daead7ac54175fd7525f2af9759,2020-12,West Yorkshire Police,West Yorkshire Police,-1.548106,53.781047,On or near DISRAELI TERRACE,E01011364,Leeds 085A,Suspect charged
edf862d0717df87e611034c4236ae2782e42b214e89035375066e1dee133e14f,2020-12,West Yorkshire Police,West Yorkshire Police,-1.827833,53.637847,On or near PICKFORD STREET,E01011149,Kirklees 045B,Suspect charged
b53c8c4655f703be1906aa8d116b8d517cf08ce23695821fd019e1844918c471,2020-12,West Yorkshire Police,West Yorkshire Police,-1.299546,53.689494,On or near GROVE RISE,E01011840,Wakefield 018A,Suspect charged
9bc8c09de9ffa82b731b2912d7e77a99eee7219089b0044c960c363855420e3d,2020-12,West Yorkshire Police,West Yorkshire Police,-1.868477,53.728832,On or near LEE BRIDGE,E01032923,Calderdale 008F,Local resolution
54686adbf6d3dbdd784bbe124b19421710fbb2f6423c25600b87b7b6d76a3b74,2020-12,West Yorkshire Police,West Yorkshire Police,-1.880057,53.728664,On or near BACK VICTOR TERRACE,E01010960,Calderdale 012A,Suspect charged
a68bf2f4ce20326670b5213dd79591de12c5b6f66b73032a5d40a7ba828e5191,2020-12,West Yorkshire Police,West Yorkshire Police,-1.528589,53.732391,On or near ELWELL STREET,E01011499,Leeds 105C,Suspect charged
6c1ae04a6cb70f44f11fa137ebc619e5b015ca87daa7a8f838e391cc09431be7,2020-12,West Yorkshire Police,West Yorkshire Police,-1.519152,53.810118,On or near BEXLEY AVENUE,E01011677,Leeds 064D,Offender given a caution
ff207045faac55db253513aab69419725a814f31e96f47fb8bb9e0f239ac1f24,2020-12,West Yorkshire Police,West Yorkshire Police,-1.492016,53.710607,On or near MOUNTBATTEN GROVE,E01011895,Wakefield 006D,Offender given a caution
b6b165efadb91df17540b0a2c03348cb01bf77093fb1f19376c29149519a52e2,2020-12,West Yorkshire Police,West Yorkshire Police,-1.721331,53.793465,On or near GREENHILL LANE,E01010622,Bradford 042C,Local resolution
49facdff86fe68a54aca23c6ebf7ca5c54f8bc5658709f8fd56b357e635b5314,2020-12,West Yorkshire Police,West Yorkshire Police,-1.545819,53.796138,On or near Nightclub,E01033010,Leeds 111B,Suspect charged
3d1a7733386c4582621a8ea221c7b4108857b025ec0e96ed74e1a2d0da3c04e8,2020-12,West Yorkshire Police,West Yorkshire Police,-1.746326,53.794626,On or near CATER STREET,E01033692,Bradford 039I,Suspect charged
